builtins.fallback	Question about a bull
builtins.fallback	Question about commissary
CardDelete	Remove my card
builtins.fallback	Restricted question
builtins.fallback	Ronald Bonham has a visit set up in fl, it should be in Topeka Shawnee county
builtins.fallback	rus
builtins.fallback	Setting up emessageing
builtins.fallback	So I am haveing issues with this
builtins.fallback	Tablet
builtins.fallback	Tablet rental
builtins.fallback	Technical support
builtins.fallback	The site won't recognize either my email or phone number
builtins.fallback	uk address
builtins.fallback	Unable to visit
builtins.fallback	unathorized
builtins.fallback	Visitation form
builtins.fallback	Vídeo
builtins.fallback	What happens to the stamps I didn't use
builtins.fallback	what is your favorite movie
builtins.fallback	Where are my stamps?
builtins.fallback	why is it saying my phone number is not valid when I try to register for an account
builtins.fallback	Why isn't the texting predictive? I have to put in every letter. On the JPay app it was fine.
builtins.fallback	why was I charged 45.98
builtins.fallback	Why wont it let me schdual a visit for Arapahoe County
builtins.fallback	Will I receive anything by mail?
builtins.fallback	Yes my account says I'm -$17 something?! How can you go negative?
CallIssue	Call issues
CardDelete	How to I remove my credit card from my account
CustomerCareMethods	Agent
CustomerCareMethods	Customer service
CustomerCareMethods	Customer service number so I can talk to a person
CustomerCareMethods	I gave a billing situation and would like to speak to a person
CustomerCareMethods	I need a customer service representative please
CustomerCareMethods	I need to speak with customer service
CustomerCareMethods	It will not let me make a securus account they told me to get a hold of customer service
CustomerCareMethods	my account way's contact customer support
CustomerCareMethods	Need a human please
CustomerCareMethods	Need to speak to a Human
CustomerCareMethods	Representative
CustomerCareMethods	Speak to agent
CustomerCareMethods	Speak to customer service
CustomerCareMethods	speak to live agent
DirectBilling	Billed amount
DirectBilling	How do I get the phone bill to pay for collect calls ?
DirectBilling	I'm trying to figure out why I can't pull up my phone account direct bill and how to set up the tablets issues from Estelle Unit
DirectBilling	I'm trying to pay my direct bill over the phone and online and it's not letting me pay with a credit or debit card
DirectBilling	Invoice
DirectBilling	my bills keep getting sent to the wrong address
DirectBilling	Need assistance paying direct bill
DirectBilling	Reopen my direct bill account
EmailQuestions	Email
EmailQuestions	How can I send messages?
EmailQuestions	Inmate sent me mail through messaging, but I haven't received it
EmailQuestions	my contact is blocked and i cannot send messages
EmailQuestions	Need email
EmailQuestions	Not receiving emails
EmailQuestions	Where do I go to send an email
CallDropped	Calls not coming through
CallDropped	Calls not going through.
CallDropped	Hello, an inmate said my phone was restricted
CallDropped	I had a video visit with my son a couple days ago which I paid 13 dollars for an there was issues he never showed till last 10 min he said but my screen never connected (it did but couldn't hear or see anything ) so needless to say we didn't get putt visit I paid for
CallDropped	I keep getting in a phone call from my boyfriend at the county jail that uses securus and every time it asked me to press the number one to accept the call it won't accept the number one it goes through the recording again and then hangs up on me
CallDropped	I put in my debit card to answer a call I wanna call tried to connect. There was nothing but static.
CallDropped	I subpoenaed some jail calls and am unable to get the audio to play.
CallDropped	I'm not receiving calls from my
CallDropped	My contact was unable to connect to our visit
CallDropped	My video call I paid for isn't working with my brother
CallDropped	Received a call and missed it
CallDropped	There were an issue with connection on my last scheduled video. I lost all monies
FAQ_SecurusDebitFundsUse	what is securus debit
FAQ_SecurusDebitFundsUse	What is Securus debit?
FAQ_SecurusJailServices	I have a family member at the Essex Middleton correctional facility in Massachusetts, I am trying to get information on how to sign up for emessaging in order to send him family photos, he states other inmates at the jail have access to this service but when I try to sign up for it on my account this correctional facility is not listed or an option for me? I sent him pictures over 2 weeks ago and he still has not received them via mail, I sent them to the mailing address given to me at the facility
FAQ_SecurusJailServices	Is there a way i can transfer stamps that i cannot use anymore to a different jail?
FAQ_SecurusJailServices	Securus system not acknowledging I press 1 to accept inmates call
FAQ_SecurusMobileApp	Do you have to have the app to emessage?
FAQ_SVCSubscription	Call subscription isn't working
FAQ_SVCSubscription	How can I start a subscription
FAQ_SVCSubscription	I need help signing up for a call subscription
FAQ_SVCSubscription	It won't let me sign up for call subscription
FAQ_SVCSubscription	My son is in Varner Unit in Arkansas. The prison has taken all their tablets at this time. We need to stop his subscription because he doesn't have access to turn if off. Can you assist?
FAQ_SVCSubscription	Setting up call subscription
FAQ_SVCSubscription	trying to sign up for a subscription and it wont allow me to select facility or state
FAQ_SVCSubscription	trying to sign up for call subscription but when i go to sign up and try and choose state and facility it doesnt allow me to click it it shows a red circle with an X not allowing me to click it to choose
FAQ_TextConnect	Can i chat With someone
FAQ_TextConnect	how do I sign up for texting
FAQ_TextConnect	How to text my inmate
FAQ_TextConnect	My messages hasn't been received
FAQ_TextConnect	Not receiving emessaging from spouse
FAQ_TextConnect	Unable to process messaging request
FAQ_VideoGram	How can i send a VideoGram? What format must it be in?
FAQ_VideoGram	Sending pictures
FindFacility	Can't find facility
FindFacility	Facility not listed
FindFacility	I can't find the prison
FindFacility	I have a loved one who I think have a block on their video chat I payed twice and it took money out of my account . My name is Gregory Cogman . The inmate is JUMAYA GAINES IN LEON COUNTY JAIL TALLAHASSEE FL
FundsAdd	All I need to do is add my credit card to my video connect!
FundsAdd	Can't add money for my emails
FundsAdd	Funds to an account
FundsAdd	Hi I am wondering how I go about adding money to send emails
FundsAdd	Hi I was on my sister in law calling account now she removed me andi still am unable to fund my own calling account. Can you help me?
FundsAdd	I am trying to add funds do a loved one can call other family. Members
FundsAdd	I am trying to put my credit card information in to schedule a video visit it ask what type of credit card but won't give me the option to pick visa or mastercard
FundsAdd	I set up my acct to receive calls . But don't know where to add funds to my acct. It gives me other accts to set up and I'm getting confussed.
FundsAdd	I would just like to be able to fund my advance connect account it said it's closed I don't want it closed
FundsAdd	need to put ad money so an inmate can call me
FundsAdd	Stamp purchase
FundsAdd	Trying to add funds
FundsAdd	Trying to add money
FundsAdd	Won't let me purchase stamps
FundsError	Awesome service. I need to adjust name on account, I have pin and info. I also would like to adjust tariff rates due to being above cap. They should be $.06/min not &.237. Is there something that I did wrong. I hope you can help. Happy holidays. You are super
FundsError	Hello I put money on inmate debit account and was trying to get it transferred to inmate phone
FundsError	I added $5 to my acct on my app and it didn't show up so I went and added it through the 1800 number and that $5 showed up
FundsError	I added money and it's not in my account...and didn't get the stamps it charged me for
FundsError	I added money and it's not showing up on my account
FundsError	I deposited money in the debt fund for my friend to call me. The money never showed up in the account
FundsError	I just added money on my prepaid calling account was charged but the money is not there it errer out on y'all's side
FundsError	I made 2 payments, how ever, it only shows 1
FundsError	I made two transactions for more stamps and receive no stamps. I received the notifications for the charges posting but still no signs of my stamps. Transaction was day before yesterday
FundsError	I purchased stamps and they aren't showing up in my account.
FundsError	I purchased stamps but they are not available to me does not even show I purchased them but the money has been taken out of my account
FundsError	I purchased stamps this morning and my account was charged but they are not showing up on my securus acct.
FundsError	I put money onto advance call and it didn't show up on my account
FundsError	I tried to purchase stamps this morning and your website told me that my card was declined but when I checked my bank will all three transactions had gone through
FundsError	I'm trying to add money to inmates account and it keeps saying that I need a valid expiration date but I've done it several times and it keeps saying it's wronf
FundsError	Last night I made he purchase for stamps and they took it out of my account and my stamps are still not posted.
FundsError	money not posted to phone account
FundsError	Money was taken from my bank but it's not on my account
FundsError	My funds have not been added after 9 hrs
FundsError	stamp purchase did not go through
FundsError	stamp purchase is nor working
FundsError	Stamps did not get added
FundsError	Why aren't my stamps available
FundsError	Why my payment won't process ?
FundsGeneric	I have been charged for a video call I didn't get and the inmate didn't make
FundsGeneric	Money on account
FundsGeneric	Stamps
FundsTime	How long does it take for mo ey I added to show up on my phone balance? I added $ early this morning and it still isn't credited to my account.
FundsTime	I cannot purchase stamps but money was taken from my bank card three times
FundsTime	I'm not able to except incoming calls from facility and I have enough funds on my account.
FundsTime	My payment isn't showing but it came out of my account already?
FundsTime	Need to put money on my account.
FundsTime	Why aren't the stamps I bought in my account
FundsTime	Will an inmate be notified if money was entered into their account?
GetStarted	Advanced connect for phone calls
GetStarted	Can I sign up from the UK?
GetStarted	Getting Started
GetStarted	Help
GetStarted	hi i was trying to see how to get setup my love one unit received there tablets today and trying to see what i need to do
GetStarted	I cannot get e-messaging setup
GetStarted	I cannot receive emessage
GetStarted	I dont know what to do
GetStarted	My loved one unit received tablets today and I'm trying to see how do I get set up and what do I need to do
II_ID	A inmate tried calling me yesterday and was unable to get through to me after id added funds. Why?
II_ID	Does Rikers island use Securus for inmate calls?
II_ID	Find inmate
II_ID	How can I find a family member
II_ID	How do I upload my id to get verified to visit an inmate.
II_ID	I need help finding an Inmate ID number
II_ID	I need to add my new number to this account. My inmate cant call me right nows
II_ID	Inmate ID
II_ID	Unblock inmate
II_Location	Connect me to an agent
II_Location	Find an inmate find an inmate
II_Location	Helping finding an inmate
II_Location	How can you find out what halfway house someone is in?
II_Location	I want to fund an inmate
II_Location	Locate inmate
ii_moneynotice	Can you tell me if my number is approved yet
ii_moneynotice	I payed for stamps I did not receive
ii_moneynotice	If u purchase stamps can the inmate use them without u sending them one ??? Or wat if u have pending transactions ,Can they be sent to them if we didn't receive the stamps
II_Talk	Can I call an inmate?
II_Talk	Can't receive calls
II_Talk	Hello, Ive realized some money was taken out of my account from Securus. As well as I tried to find a phone call and when I put my card information on over the phone it didn't allow me to talk to the inmate but took 6 dollars out
II_Talk	How can I massage the inmate
II_Talk	How long does it take an inmate to recieve and emessage
II_Talk	How to add an inmate to my inbound call
II_Talk	I paid for a call and I didn't get to talk to the inmate
II_Talk	Inmate not picking up scheduled video call
II_Talk	Last call
II_Talk	Money on account but cannot accept calls when prompted
II_Talk	My inmate tried to collect call. Securus charged me $45.00 for a call. He hung up before I even had my card information in
II_Talk	Not getting calls
II_Talk	Reconnecting calls
II_Talk	setting up collect calls
LastCallAttempt	Can i get an inmates call history. And visitation list ?
LastCallAttempt	See when the last time someone called me
LinkJpayAccount	Can I keep my JPay account and also use Securus?
LinkJpayAccount	how do i link my jpay account
LinkJpayAccount	How do I link my jpay to this? I keep getting emails saying someone is sending me messages but I can't access my inbox through jpay anymore?
LinkJpayAccount	How do I put money on an existing prepaid account when I don't know username and pass code associated with this number
LinkJpayAccount	How do I send an emessage with my Samsung Notes File?
LinkJpayAccount	I am trying to hard to transfer my JPay account to Securus. When I sign in to JPay it links me to Securus … but Securus won't accept my password. But I can go directly to the Securus app and my password works fine there. Please help… it has been weeks without contact to my friend. :(
LinkJpayAccount	I can link my jpay and securus emessaging account..... I have tried everything
LinkJpayAccount	I can't access my stamps or email that I had with JPay that's now apart of securus
LinkJpayAccount	I can't use my JPay account
LinkJpayAccount	I don't know the code to link up my account
LinkJpayAccount	I have stamps left on Jpay for TDCJ but am unable to use them due to email being moved to Securus. When I try to move my account over it says unable to assist and to call 972-734-1111 when I call that number I get a recording about it being no good. I need to email someone at TDCJ
